rel,path,N_per_p,n_items,method,convergence,coverage,coverage_corrected,mean_se,mean_se_corrected,out_se,out_se_corrected,power,power_corrected,raw_rsb,raw_rsb_corrected,rbias,rbias_corrected,rmse,rmse_corrected,sbias,sbias_corrected,stdMed_rsb,stdMed_rsb_corrected,type1,type1_corrected,warning_total,N,N_lab,path_lab,rel_lab
0.9,0,25,20,tspa,1,0.9465,0.9465,0.04746952514513069,0.04746978582198343,2,2,0.05349999999999999,0.05349999999999999,-0.01386665539410803,-0.013861240085320636,-4.2153546354026694e-4,-4.2153546354026694e-4,0.048126835034403674,0.048126835034403674,-0.008756990411428182,-0.008756990411428182,-0.04443773723638833,-0.044433684211183766,0.0535,0.0535,0,500,italic(N) == 500,\beta_{xm} == 0,rho == 0.9
0.9,0,100,5,gsam,1,0.942,NA,0.048923588750995006,NA,1.4500000000000002,NA,0.05800000000000005,NA,-0.021827661473052484,NA,2.3977446170298156e-4,NA,0.050003375409594986,NA,0.004794021696093899,NA,-0.003451349212643451,NA,0.058,NA,0,500,italic(N) == 500,\beta_{xm} == 0,rho == 0.9
0.9,0,100,5,joint,1,0.9415,NA,0.04892311674382417,NA,1.5,NA,0.058499999999999996,NA,-0.023363124226248533,NA,2.4006906872228392e-4,NA,0.050081506855350746,NA,0.004792423722195553,NA,-0.005043513936187183,NA,0.0585,NA,0,500,italic(N) == 500,\beta_{xm} == 0,rho == 0.9
0.9,0,100,5,lsam,1,0.942,NA,0.04892358875227269,NA,1.4500000000000002,NA,0.05800000000000005,NA,-0.021827644672792634,NA,2.3977504362774382e-4,NA,0.0500033745548954,NA,0.004794033413240534,NA,-0.0034504921799909383,NA,0.058,NA,0,500,italic(N) == 500,\beta_{xm} == 0,rho == 0.9
0.9,0,100,5,rel,1,0.942,0.942,0.04893222589535913,0.04893300237309647,1.35,1.35,0.05800000000000005,0.05800000000000005,-0.023181333368060275,-0.023165832786711804,2.4006873698053827e-4,2.4006873698053827e-4,0.050081509534323096,0.050081509534323096,0.0047924168432236436,0.0047924168432236436,-0.004892456541026213,-0.0048833554023934855,0.058,0.058,0,500,italic(N) == 500,\beta_{xm} == 0,rho == 0.9
0.9,0,100,5,tspa,1,0.9415,0.9415,0.048922853665348404,0.04892376706700596,1.5,1.4500000000000002,0.058499999999999996,0.058499999999999996,-0.023368491738735786,-0.023350257789330975,2.4006844337315166e-4,2.4006844337315166e-4,0.05008151278832832,0.05008151278832832,0.004792410670506731,0.004792410670506731,-0.005049754246123528,-0.005042387189829967,0.0585,0.0585,0,500,italic(N) == 500,\beta_{xm} == 0,rho == 0.9
0.9,0,100,10,gsam,1,0.959,NA,0.034351532798824073,NA,0.95,NA,0.041000000000000036,NA,0.04045568065381788,NA,9.828689916596765e-4,NA,0.03302222918744149,NA,0.02976960683820802,NA,0.04266124418447559,NA,0.041,NA,0,1000,italic(N) == 1000,\beta_{xm} == 0,rho == 0.9
0.9,0,100,10,joint,1,0.959,NA,0.03435146862416423,NA,0.95,NA,0.041000000000000036,NA,0.03980107275604894,NA,9.841611394815729e-4,NA,0.03304297674167691,NA,0.029790045362948516,NA,0.041540050391040806,NA,0.041,NA,0,1000,italic(N) == 1000,\beta_{xm} == 0,rho == 0.9
0.9,0,100,10,lsam,1,0.959,NA,0.034351532802922795,NA,0.95,NA,0.041000000000000036,NA,0.040455768678946846,NA,9.828632398911068e-4,NA,0.033022226228896535,NA,0.02976943514090212,NA,0.04265614891817959,NA,0.041,NA,0,1000,italic(N) == 1000,\beta_{xm} == 0,rho == 0.9
0.9,0,100,10,rel,1,0.959,0.959,0.034354094701275775,0.034354257837457415,0.8999999999999999,0.8999999999999999,0.041000000000000036,0.041000000000000036,0.039880909994109315,0.03988584804305195,9.841601655380563e-4,9.841601655380563e-4,0.03304296568830374,0.03304296568830374,0.02979002583006974,0.02979002583006974,0.041596369240857856,0.04160302136486038,0.041,0.041,0,1000,italic(N) == 1000,\beta_{xm} == 0,rho == 0.9
0.9,0,100,10,tspa,1,0.959,0.959,0.03435144422128363,0.034351621325320825,0.95,0.95,0.041000000000000036,0.041000000000000036,0.03980062172025134,0.039805982568744236,9.841607825619636e-4,9.841607825619636e-4,0.03304296759890029,0.03304296759890029,0.02979004279961477,0.02979004279961477,0.04153710894835605,0.0415395456708445,0.041,0.041,0,1000,italic(N) == 1000,\beta_{xm} == 0,rho == 0.9
0.9,0,100,20,gsam,1,0.9545,NA,0.02378372639065854,NA,0.8999999999999999,NA,0.045499999999999985,NA,0.008968455708632916,NA,1.1570152132305006e-4,NA,0.02356670929624131,NA,0.004908363953358821,NA,-0.008873346756837042,NA,0.0455,NA,0,2000,italic(N) == 2000,\beta_{xm} == 0,rho == 0.9
0.9,0,100,20,joint,1,0.9545,NA,0.023783481117544157,NA,0.8999999999999999,NA,0.045499999999999985,NA,0.008731360068970462,NA,1.1618308791166664e-4,NA,0.023572007644309393,NA,0.004927685888660603,NA,-0.011971596154958575,NA,0.0455,NA,0,2000,italic(N) == 2000,\beta_{xm} == 0,rho == 0.9
0.9,0,100,20,lsam,1,0.9545,NA,0.023783726387591256,NA,0.8999999999999999,NA,0.045499999999999985,NA,0.00896848506785175,NA,1.1569926922166623e-4,NA,0.023566708596411926,NA,0.004908268556728249,NA,-0.008941297306208962,NA,0.0455,NA,0,2000,italic(N) == 2000,\beta_{xm} == 0,rho == 0.9
0.9,0,100,20,rel,1,0.9545,0.9545,0.023784202247839056,0.023784234762269332,0.8999999999999999,0.8999999999999999,0.045499999999999985,0.045499999999999985,0.008761644531267043,0.008763023568908013,1.1617043174423325e-4,1.1617043174423325e-4,0.023572014613323915,0.023572014613323915,0.004927147631485826,0.004927147631485826,-0.011904497549390713,-0.011903372793808153,0.0455,0.0455,0,2000,italic(N) == 2000,\beta_{xm} == 0,rho == 0.9
0.9,0,100,20,tspa,1,0.9545,0.9545,0.023783478412536915,0.02378350984310682,0.8999999999999999,0.8999999999999999,0.045499999999999985,0.045499999999999985,0.008731078319094143,0.008732411387038175,1.1617033127312461e-4,1.1617033127312461e-4,0.023572011484311726,0.023572011484311726,0.00492714402414973,0.00492714402414973,-0.011930472987415564,-0.011929327810606072,0.0455,0.0455,0,2000,italic(N) == 2000,\beta_{xm} == 0,rho == 0.9
